cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive
4.6164538,4.8061549,41.1388463,62.6694539,63.4325097,52.3114166,22.2744794,16.5051878,18.2267264,60.2937492,29.6020461,48.1774958,48.8859233,41.9993543,64.5992924,2.7294647,43.8309165,37.9839157
0.6578498,0.7117695,9.521393,63.6011661,65.032665,62.9082209,30.482939,7.5283116,12.6456999,71.2223016,45.7794488,39.3524464,13.504356,9.521504,44.1372844,5.4596066,38.2457748,9.9595561
3.8270474,4.0347308,40.3646278,78.7889987,72.5413595,78.7947633,11.6870133,53.3563072,26.5578249,58.3375051,22.1075115,63.815321,47.3104221,41.4456481,86.18,3.7826421,39.4528152,32.5592885
1.7526745,1.8358114,23.520467,74.3513697,73.6407103,67.1794587,26.3848456,11.5144611,18.7335525,64.5320412,32.9154034,47.5621492,28.9454988,23.9745229,51.3032708,3.3520951,31.0442283,20.5213891
0.8352564,0.8352564,15.8594057,72.0094948,71.5462418,62.7206204,23.0855885,54.9146012,26.6496057,64.6057082,34.4320798,50.7721106,19.5389779,14.7322151,83.4153111,3.2316881,38.7170597,10.7768822
1.6928848,1.7220603,19.8296398,68.1313841,68.9325375,62.3583309,29.2787812,15.0702616,17.9557325,67.8659041,38.5367627,39.5492121,25.7816657,20.3095782,50.0783828,3.7553925,31.9258604,17.8427679
1.5753681,1.5965024,11.0522888,67.7444157,68.579869,69.0576755,29.2849069,17.0971759,16.8678624,66.1046118,40.8771264,38.8907811,14.6059923,10.1446967,51.0782069,7.319749,41.449338,6.4984567
0.921782,0.9509579,14.4395301,76.9468036,75.6753791,71.8781507,22.2887698,67.9588742,26.6957284,67.9073433,33.2604008,48.7581505,17.5740197,13.5351721,88.0693838,5.445829,35.1715515,8.7165285
3.1497552,3.1916235,34.7488146,60.8542555,63.6679055,53.8256167,22.7743185,9.7572567,17.254274,62.0903782,34.2288214,46.6826409,42.3549193,36.7492523,60.1272818,2.3610674,38.0117705,38.3315943
1.1349969,1.1427119,16.938805,78.0508576,74.3676098,73.3828677,22.3641933,25.6265521,20.7031504,65.2171417,33.4486695,49.8890947,19.9300246,16.2025132,64.4298786,13.8247173,40.911796,9.6996811
1.5815289,1.6327759,19.4911607,70.8781211,68.0423849,67.6108038,25.3949563,21.8264193,14.1288015,63.8415694,39.5157856,43.9357473,24.5131169,19.5584513,64.7446967,5.3479015,33.5156927,22.0879099
0.9873192,1.0148731,12.7753774,72.1333421,73.1342182,59.5452305,28.1272248,18.2976871,18.7452931,66.1932381,42.0048921,49.3767362,16.817386,12.8295949,60.5826609,4.4062317,41.0374083,9.086843
1.8841318,1.9283495,22.4652671,66.6676291,69.1416548,57.9140897,28.9052857,9.6318413,16.576681,64.5336904,35.7524797,42.0505298,27.8921848,22.2077337,49.6446787,3.3149657,34.1396106,18.9419731
1.7463981,1.7192033,20.2488883,69.6473194,72.0423511,67.8607158,26.1834837,9.4581453,18.3826776,68.1286939,41.0645326,37.5765613,24.4257257,19.5492692,47.4285774,5.3140524,30.4306068,17.12572
1.8085641,1.8685379,23.3327488,68.8939887,68.4895925,65.5182793,25.7498153,13.4888239,15.1086668,66.0817883,35.8892286,45.156823,28.4750082,23.6092608,55.8492533,5.0557569,35.7274751,22.8042491
2.9701953,3.0753567,35.9659776,70.2742096,71.4501289,62.0213906,18.9711376,14.5752584,17.8874448,58.9520741,27.7074082,53.1719988,41.09052,35.2968413,62.4091873,2.7389601,32.4469009,25.7079155
1.4073074,1.4172096,18.9303627,66.7536076,69.625629,55.1881728,28.7738451,10.1616315,16.744311,69.627647,42.1142309,39.7894549,23.581769,19.1412386,48.2662892,3.8826123,34.4863247,13.7398492
1.4039694,1.4618228,17.7366872,66.7587353,68.782843,61.5977461,26.7504203,11.8568881,14.761897,68.0755792,41.9769402,47.3363533,22.4869785,17.5515031,58.0604829,4.7915686,36.8008459,20.1115761
1.0569052,1.0697824,15.0691846,77.5297016,77.6333197,71.7285775,21.9557628,67.5776978,29.2210476,67.6770114,35.6996882,47.9657183,17.9985859,14.2707481,85.9773394,5.5027655,31.1565778,8.8957437
0.8754359,0.9203255,9.2347806,64.4802721,66.1081245,63.5801158,30.3724147,5.9729466,11.6562002,70.9579959,45.9821442,38.8341404,12.7430755,8.9697339,36.0418905,6.1116311,35.8223342,6.8698251
1.3341235,1.2930615,17.4569662,79.4734449,77.9618902,69.4156779,23.4331117,59.9267769,27.6127497,64.228994,34.6128583,55.1028114,21.7942264,17.6980498,82.8744257,4.703012,40.7451228,15.3706572
3.4755886,3.5268642,35.1409874,68.3047243,71.3304873,62.2945134,24.8439373,8.2818583,15.2875092,61.4907406,35.3505532,44.4670288,40.9439721,34.2021398,52.9797898,2.5049628,35.9382727,23.346108
1.6823991,1.723234,23.2077436,55.5502609,60.3751646,52.7491446,25.2010378,10.7128366,17.1237569,64.0921606,34.3354239,44.769183,29.4673961,24.0008968,58.7922473,3.1143515,36.717541,31.0922578
0.8276682,0.8413994,8.3735539,64.8646154,66.6741104,65.6158105,29.0456052,5.585597,11.9240801,70.1683539,46.5066235,40.1877548,11.8645365,7.9574614,39.3402588,5.3446383,37.818693,7.4726601
2.0289233,2.0273503,22.6084489,70.0975156,70.3873505,65.0362814,26.1743843,11.7402843,15.0655876,66.2669544,36.1743594,46.4332953,27.8233886,22.6554309,53.4944136,4.9722501,35.4259301,18.2651136
1.737483,1.8900476,20.5781378,74.9551313,74.7262167,67.2694289,24.0114252,57.5560237,26.4132863,62.6897351,34.6908337,50.276597,26.0203628,21.3374911,84.5352718,3.6511322,42.3247778,12.6454208
1.4486385,1.5279689,17.3401817,70.2890512,70.0910928,63.5127291,24.9943694,12.7717074,14.5256425,65.621064,38.8153193,50.3251853,22.3750714,17.589122,60.9827589,4.1075928,32.2211227,19.9646576
0.990342,1.0464725,12.2446154,69.538647,72.4230505,58.5012622,25.2015824,29.5625972,23.2118555,68.9789032,38.6265451,44.4749043,16.4308176,12.2788892,70.0806342,3.3574196,35.2952793,10.8423002
1.3021348,1.2853282,16.5590875,76.8564733,75.2664345,74.1029422,23.2415102,29.1467367,18.9446525,62.6794647,30.0231223,54.31165,21.2803276,16.7012632,68.6010722,12.5723681,39.5605864,10.41811
1.3837348,1.3729918,18.3286772,66.8696591,69.6444656,55.3634614,28.6757914,10.9215492,17.7041778,68.9000915,41.3192616,39.4170021,22.9218054,18.5855071,48.9481461,4.1310264,35.1430375,15.9013273
1.8749534,1.9692855,26.2784954,63.0810388,69.483876,50.4945449,22.9623355,9.1143292,20.1965131,68.3621247,34.7237235,46.657037,32.5518683,26.6797702,57.9084578,3.1698006,41.5307824,22.4323839
1.8571422,1.9434096,24.7126252,67.3263184,68.1482195,57.4490951,27.2786154,9.9267067,16.9027206,65.4569104,35.851077,42.9571078,30.6495034,25.0711267,52.6576157,3.4423856,36.35288,23.5577048
2.0918732,2.1546579,25.2572046,66.8135693,72.4234947,58.144812,21.4810939,8.3148735,17.0970028,64.2586355,33.0815944,49.0792974,29.8156177,24.3569959,56.9003501,3.1008538,43.8842436,18.3938098
1.162694,1.2259689,13.2116859,65.5134814,68.5932184,56.4553893,28.9981082,17.5921956,17.9873449,70.2913877,40.9198255,35.2332675,17.3100722,12.9942542,52.2869245,4.1119734,34.6649107,7.4262891
2.8641798,2.928688,28.7369843,69.5651405,69.7755564,64.5226744,21.7348589,16.0393768,15.0613457,64.6358781,35.0724089,51.595464,35.6886982,29.5650292,64.6575735,3.4276474,36.7503977,29.869507
0.7593479,0.7319356,12.1102176,73.9694308,73.8695119,78.5604729,21.893415,40.1516906,20.3499456,63.5477959,33.1854003,49.1174068,16.180758,13.148688,75.8736971,4.846478,36.2158648,12.5429553
1.1245855,1.2108999,12.2863286,65.8761051,68.2349639,59.8958048,25.5867287,9.6452892,16.6620887,65.7063981,38.3768681,41.0926533,16.237299,12.344994,51.0905647,3.602956,32.385779,13.7856975
0.6991939,0.8438547,8.3120499,75.2864088,76.0881826,77.7248281,26.2519197,20.3491518,19.4384673,63.1979586,35.8587128,46.3363867,12.9851615,8.5331042,53.6621644,8.3430913,31.5573986,5.8544304
2.1165077,2.1878601,24.2431715,63.1082014,66.0128488,52.2603996,28.5891156,8.2900199,12.4551413,69.7225595,39.7966353,42.1980163,28.3695877,22.510429,51.3684029,2.8297007,37.0508227,15.1603402
1.5809929,1.5900259,13.2694614,61.0495681,64.8224153,57.7930462,29.9605138,4.9374797,13.8619796,67.4374101,41.8270618,36.6308689,17.7468928,12.5356541,40.2000879,4.0231939,45.6181071,11.8752862
1.043418,1.0877281,12.5220572,69.0554338,70.6403914,70.8436074,31.0829875,7.2125122,13.6829788,63.5955151,41.6648239,35.057522,16.2317341,12.0861031,41.6913296,6.3485161,37.6809422,11.7753389
1.2462293,1.253873,13.8068143,71.1764934,71.3219607,60.2560885,28.2130945,15.0480734,17.1179119,65.5856748,41.7769182,48.6404266,18.1835681,13.0813625,56.2594536,4.6271986,41.0525276,9.620333
1.4461678,1.5030766,13.9357939,65.974181,65.7211203,70.0424422,27.176368,8.1130746,14.3741999,66.2687904,43.0895891,37.6265401,18.1109893,12.635052,50.0241146,6.790531,34.8630661,13.7345679
1.094638,1.0566633,16.9514639,71.3480136,72.6554732,66.0818264,22.456422,61.8863609,29.5163039,68.2914119,35.0603804,43.6763558,20.3939316,16.248487,84.5243287,4.9955877,33.5598466,10.5171217
1.3225831,1.3479108,16.6296646,74.097514,74.0687413,69.2102595,20.553278,62.7426645,27.5748215,67.7508693,30.5047579,50.8119506,20.2244831,15.5376027,84.690907,4.0668472,34.006873,7.5442515
1.4729131,1.5098819,12.7192467,68.6460716,71.57868,64.919096,20.4632644,62.0907951,26.2872316,65.3192153,34.0605161,43.025832,17.1236283,13.1137552,85.2553408,4.9102235,34.1452257,11.7022671
5.0460324,5.2055687,41.0654046,66.9281912,68.2522291,54.9708999,21.2724271,14.6943719,21.0138893,59.8525591,29.5240831,51.4899435,48.7884141,41.4047531,60.7077487,2.9074104,40.4263519,34.1536219
0.9567582,1.0045617,14.7242867,71.9840769,73.5334153,61.415819,22.6573982,30.7993704,21.1910831,67.2611625,38.1055484,44.9153686,18.5281768,14.6066063,72.6105862,3.1398553,32.7690506,11.620482
1.4183812,1.5131834,18.1565679,69.2920388,69.8015704,61.9066199,25.3432,11.0730896,16.4582256,68.3233964,37.1608992,43.2957834,22.7702384,17.982924,53.5657878,5.2570267,34.8736701,16.7713609
1.2704133,1.2990151,15.5520302,64.4009667,66.1648701,50.9800461,28.0168886,10.4548066,15.7946011,70.4749334,40.7538967,39.955808,20.2162342,14.9234018,56.1683353,3.5436004,36.6775648,14.923267
1.1537433,1.2010347,17.5048034,73.5155452,74.6171539,58.5335824,19.9114311,30.7118809,23.2502892,65.4548051,32.8562019,48.6882093,21.5247158,17.2474264,73.9009944,2.5725673,34.9941237,15.8309561
0.82256,0.8891193,9.9460838,78.7370941,77.4516808,76.7692513,26.6415117,26.4526568,18.3406035,64.6336699,35.9343162,49.3862758,14.2477835,9.575215,62.5088385,8.9041137,37.3903435,5.8282268
1.3303029,1.2530123,18.1161187,61.6200907,65.4143648,51.0373204,28.1359115,5.9891359,16.3701389,67.0550832,40.7467866,41.2799824,23.2531748,18.8067196,49.6930876,4.2185464,41.0511051,15.5109489
2.7742696,2.7311661,32.1658812,69.4990017,69.1049475,71.6437885,15.1385515,33.4404945,18.6281703,62.6352312,23.0126607,47.197756,36.5622424,31.2860676,77.5176678,2.9040404,39.0222985,34.5170455
1.3961874,1.3737606,13.2875733,66.2134649,70.1827393,54.4249503,26.3775333,9.5270774,16.5862873,67.1430546,38.5687521,42.5233897,19.0091525,13.8208786,54.5330704,2.5790263,36.4467561,10.2240362
0.6501017,0.7219755,11.6944465,76.0978017,73.4731931,77.9228833,20.8747027,51.3095556,20.350931,60.0679421,32.2559967,53.7220795,14.4575706,11.1310464,80.3956957,5.2398514,33.7165859,11.5691316
0.8210787,0.8618288,11.8391716,71.8797174,74.3078561,60.9582543,24.0046721,29.9066385,21.373079,67.391965,37.6427334,46.001821,15.2783299,11.4259767,69.5665917,3.0704467,34.29353,7.5638221
1.0611979,1.1425781,8.334276,73.6204438,72.1566862,77.3575685,22.2309596,16.9734793,18.1158172,64.7259795,34.8031895,42.0827648,12.8321678,8.5664336,56.0192024,5.2919708,38.7957317,8.2692308
3.1283081,3.2126115,37.1316647,69.9383878,69.0664799,64.0460028,18.1869389,17.5516256,19.6116192,60.1079421,28.0440369,52.5061363,43.2342097,37.6374891,66.2495324,2.8558212,35.8859773,33.2764667
3.1805484,3.2524601,31.0324336,67.9826268,70.0832079,64.4831979,20.888995,16.1307613,14.2419904,63.5268346,34.6318077,52.1514826,37.79978,31.6829566,65.0724644,3.4309941,37.5919424,31.0548757
1.3748688,1.4034284,13.6369589,71.4314689,71.8360294,61.2727328,28.3251784,15.3517152,17.3145177,65.4690007,41.3817096,49.2871336,18.3899292,12.8262874,55.8434436,4.2883769,40.6770686,11.4703081
2.6452599,2.6546603,25.3652402,68.4627174,69.7166278,59.4896255,27.988457,13.5339307,16.0662119,66.6452973,35.6431838,46.0455895,32.8540564,26.4769384,55.5190765,2.9897669,35.0220133,18.0335498
1.351178,1.3480754,11.8917866,56.4882479,56.2247482,52.8045732,30.0954873,2.345424,11.1714298,68.7051827,47.2791146,30.1409751,16.1991812,11.4167355,27.7711265,4.8017042,36.7931329,6.4999753
1.3915137,1.4424247,15.9274076,64.7277429,67.7520873,55.5378004,23.6567368,14.0597716,18.6725937,68.3937796,37.7106645,41.744396,19.8445389,15.8376346,61.5921186,3.3274646,35.9442398,15.7316791
1.4683026,1.5574501,18.2908691,67.0977156,67.2391856,61.0213574,25.0051526,12.1875223,15.3829407,67.6932569,38.1830258,40.9775532,21.9328004,17.7753239,51.7967193,5.140834,33.9330255,17.2437764
1.3469477,1.3554338,15.9262456,62.0983371,65.6278015,50.7175941,28.3434344,6.8897199,16.9601408,67.2097624,42.8314295,41.8542132,20.7409396,16.1438664,50.454827,3.2891188,40.0797971,13.6138749
1.3700636,1.375695,18.549756,64.7467523,67.9416506,55.1853965,27.8751613,10.3858614,18.4969673,68.0653482,40.2384055,40.447059,22.9306157,18.243344,49.8057509,3.9007641,36.0872025,16.7312274
1.6415572,1.6948216,12.9359478,65.258881,65.9027309,67.5806158,29.5331721,4.3972092,12.4753338,70.4256791,47.2346427,33.7189033,18.5651737,13.4897555,34.2252053,8.0038049,33.7946373,7.0890461
1.9355372,1.9644581,20.0283125,65.4370475,67.1917393,57.1700756,26.6926916,9.8183384,16.6564748,66.4710236,39.4134516,37.7018552,25.5169865,20.1696369,49.4642293,3.9530644,35.718987,20.2702805
1.0797135,1.1109004,11.5765356,70.7320653,72.0091761,58.9621366,29.3656093,17.1833129,17.9144764,66.6224071,41.5959578,47.2670648,16.1587418,11.3972865,58.3566748,4.7183774,39.7924382,10.064818
0.7160261,0.7403778,8.736559,64.1632626,65.7681139,63.5311062,30.0801762,6.9018183,12.816341,70.4213371,44.7672232,39.7128517,13.1195956,8.9841483,41.7798903,5.1995261,40.6230608,8.342668
1.6420957,1.6073336,19.3667233,72.0861315,72.7119154,66.7126759,26.7548389,9.5945349,15.9412854,69.7896539,40.6008411,41.8110873,23.9855412,19.4234577,47.4439451,5.0487113,29.1775325,15.1598317
1.5466625,1.5722234,18.6103795,65.2061437,65.7052912,61.3865004,25.4664563,12.7297803,18.8608929,63.6465322,35.758033,45.9887139,23.8951144,19.0897877,60.2105453,3.8163101,33.1791252,24.6327177
2.3499836,2.4862251,25.0476577,65.02937,66.830872,58.5922686,21.3981401,18.6505507,19.0059519,62.5530187,33.4454463,47.9022613,32.0945698,25.594617,65.5888202,3.0941868,36.687132,33.7433133
4.1486737,4.21308,40.8389156,63.9374138,64.0291905,54.8505814,21.1778194,10.4146465,16.0410249,57.6689563,31.181523,48.1310853,47.4103851,41.9306123,61.9029377,2.0468488,40.1146353,37.5105538
3.4545521,3.519308,39.9927256,70.964785,69.7737741,73.5268115,12.554302,24.0332047,21.3016797,60.7457571,21.0208463,56.1501178,43.9219586,38.7645667,72.061075,2.747599,36.7924528,26.5903308
4.4433124,4.605102,39.1343308,71.7134786,70.8895779,64.3385792,17.7444263,17.9004907,19.5849329,61.6239513,30.697359,58.0860559,46.602672,39.0627697,68.8373856,3.3009298,35.6403174,34.8697827
1.668392,1.6792582,22.6935775,70.658615,68.1476128,65.81813,19.6526599,53.1314128,23.7070939,60.2310066,30.0322237,50.2787916,28.7983596,23.8580158,82.6882708,5.1652162,34.4864686,25.1506471
1.4594579,1.5034027,23.0667216,74.1352086,74.6365844,70.5404339,26.5224081,10.9890799,20.0736625,67.3976276,36.7702,47.2887903,27.5503428,22.7616737,55.6158623,4.1935215,31.1407624,14.1796003
5.1471783,5.1671024,43.5961965,64.708238,65.3330842,57.3216554,16.9930276,9.8310303,18.5338927,57.887726,27.0676865,52.9798361,51.5062245,44.8061173,64.236477,2.0800374,43.5543159,40.253956
2.0320168,2.0657016,17.9085521,63.044314,63.9716702,57.1289499,27.7003055,14.9601557,18.885551,64.8086513,37.0625211,43.2891469,25.3378606,19.4361043,57.4035535,3.8498348,43.7699671,22.9658853
4.3633317,4.4919542,40.3535475,81.735814,78.5968103,79.5632792,16.3046741,45.6250406,21.0513838,57.7486523,24.5707082,65.4632125,47.2497874,41.1539552,82.8643365,3.6250722,38.5479951,23.3362522
1.3816578,1.4282254,14.992249,62.8146484,67.1860792,52.3843467,27.9854979,9.7679187,16.3538785,67.7916332,40.4500149,40.0854018,19.427896,14.7368786,49.7320287,3.6509743,37.7577936,13.3108196
1.0973959,1.0993513,15.579922,75.2434561,76.6391372,72.645849,25.3253391,26.0467863,21.2087304,67.3373672,36.3622829,49.3642618,20.0349738,15.505281,67.6405001,4.4546077,36.8634046,13.1235769
0.6619611,0.5835296,10.0254494,78.6421495,77.7026359,78.0145084,22.018711,45.2349791,22.0417352,62.197949,30.9292528,51.9065593,13.1377509,9.4132696,76.2655016,6.141695,32.8746243,7.1637448
0.9334389,0.9812259,22.3331212,78.7621741,78.7861102,72.2276443,20.3401223,62.5099812,26.4914106,62.0056557,32.1441305,59.501799,25.1828471,21.394113,86.5232852,3.0779372,40.7584056,14.558787
0.8167177,0.853258,8.83263,64.3056377,67.4159255,63.2480046,30.027019,5.8605393,12.3541646,70.9063228,47.22013,40.0004858,12.2683395,8.485654,36.9153866,5.9428626,36.155697,7.32322
1.031436,1.0002898,15.4312127,77.0626024,74.9908229,76.3549406,17.9132292,60.0505103,24.4715356,60.0850129,28.3397825,55.5823649,18.4529174,15.4035881,83.3333372,5.7358261,32.5549446,14.8255871
3.4460367,3.5523057,40.2761117,73.4284808,73.4327144,70.3955365,14.6620728,28.5105912,20.7209636,63.0098735,23.5748161,58.3140856,44.0620493,40.2116358,74.9655223,2.5646298,40.1041667,31.097561
1.5819246,1.6298891,18.5635645,61.0952096,64.8275604,56.9402879,27.9905517,7.965397,15.1597687,66.0559985,38.005565,38.2511586,23.7555423,19.0331518,52.8227436,3.6010602,34.8432332,21.7811635
3.1831578,3.2183671,34.8834975,74.1389415,73.6322814,69.2010973,17.2160303,56.7873014,24.8322523,59.0402354,27.2207209,58.113327,41.6305726,35.5070389,83.9962998,4.5245291,37.2574184,28.5856167
1.4770464,1.5272462,18.2307136,75.4560697,75.6169197,72.1357263,25.0199398,23.6614087,18.9470502,68.182512,36.4342833,52.7917361,21.9677855,17.2328656,67.5471585,3.9609104,33.5214706,15.2616642
1.2498092,1.2466041,18.0151439,78.7845547,76.7520497,77.2960479,17.6062761,60.8670455,26.4717362,60.7109622,27.0404377,54.8841779,20.3796297,16.6666535,84.6139954,5.019078,32.2760053,14.4463693
1.4545222,1.4275901,18.8868834,69.6176642,70.4184277,64.9009706,27.649563,11.9729808,16.49429,67.2058815,37.0732736,42.0238566,22.9216306,18.3924293,51.4899773,5.330181,34.2701899,14.7664968
2.5753667,2.5852521,23.6732964,75.4269369,73.8290761,73.0901796,22.3987958,25.8836883,19.2039447,64.9939496,31.0556693,52.3718936,29.6629661,23.4621965,69.8560451,3.5133744,32.7311654,20.9214543
3.2688833,3.3446588,35.3118532,81.6333354,77.7101886,81.4354656,18.8542403,42.1816912,21.964855,59.5960964,26.0138247,62.923528,39.8939176,33.8547499,78.846135,5.6246382,34.368083,13.7552846
1.3814281,1.4030787,16.4299567,79.2757582,73.1938448,83.3196193,17.6157494,51.9659943,22.1255351,63.7979628,30.0588927,52.7942034,20.3335254,16.7305447,82.1046565,6.9583507,32.3927674,14.8426786
1.1391709,1.0698468,7.5285642,77.0557847,73.4882047,79.0046237,24.2311191,25.5376349,18.6664918,66.2628961,38.2921622,39.0839386,11.3271605,7.0061728,61.8223383,6.2217924,39.612015,9.7701149
2.578885,2.6154346,22.5814711,63.1078612,65.8117496,60.7083656,26.7755426,9.559116,19.967853,63.2597536,30.5608335,40.8062259,27.482408,20.4456495,51.4717973,4.0711463,44.0157656,19.2072585
1.4858321,1.5108009,15.9257449,67.6507185,71.9915538,71.8851467,24.1814103,4.3135731,11.9251662,65.0060708,34.9087513,43.2752752,19.4948187,15.9974093,42.8671329,3.8987688,39.1927083,13.5036496
1.7943968,1.8672645,14.6138715,60.772575,65.3968512,69.3093542,20.6441967,17.2113406,17.800834,68.6666957,32.8459036,42.6054345,19.3844384,14.8764295,62.7934041,4.8730727,36.2483806,16.4921466
1.1686556,1.1988851,16.6398945,73.3482122,74.3235171,67.927899,22.5921564,28.3347577,21.6869587,66.8506682,34.7219814,45.4235559,20.4079117,15.9744887,68.8874271,4.8250907,35.3159511,13.0650141
2.6488973,2.686432,21.7568609,64.1634662,67.6298704,58.5893567,22.5872164,8.8469418,16.5843404,64.2381454,36.7451663,46.5348119,27.0205348,20.1352865,54.8256717,3.4183189,44.0602708,20.1863844
3.6554059,3.7803925,33.6152757,81.5644901,79.5830644,76.0890323,14.1502545,61.1374866,27.2540966,55.5101022,24.6307904,64.7631468,40.1587626,33.344617,86.8477383,5.2122892,38.1945806,19.5149038
3.0716903,3.0716903,28.7785356,55.1054032,59.2011189,51.8942558,23.1593258,10.1438635,14.6725831,64.2821365,33.8688148,44.2848982,35.4015852,29.4578681,59.1158897,2.3463945,36.2040505,35.3551634
,,,,,,,,,,,54.7875396,,,,,,
,,,,,,,,,,,49.6247856,,,,,,
,,,,,,,,,,,43.2248762,,,,,,
,,,,,,,,,,,46.5450166,,,,,,
,,,,,,,,,,,50.3501156,,,,,,
,,,,,,,,,,,51.1020669,,,,,,
,,,,,,,,,,,41.5668026,,,,,,
,,,,,,,,,,,40.0125485,,,,,,
,,,,,,,,,,,46.766944,,,,,,
,,,,,,,,,,,45.4248823,,,,,,
,,,,,,,,,,,37.9534977,,,,,,
,,,,,,,,,,,63.6217536,,,,,,
,,,,,,,,,,,47.6419764,,,,,,
,,,,,,,,,,,36.5179267,,,,,,
,,,,,,,,,,,38.4756551,,,,,,
,,,,,,,,,,,50.4896676,,,,,,
,,,,,,,,,,,49.7203248,,,,,,
,,,,,,,,,,,37.5844494,,,,,,
,,,,,,,,,,,50.9934473,,,,,,
,,,,,,,,,,,44.8255904,,,,,,
,,,,,,,,,,,52.2144557,,,,,,
,,,,,,,,,,,47.9677078,,,,,,
,,,,,,,,,,,44.5154183,,,,,,
,,,,,,,,,,,45.8320207,,,,,,
,,,,,,,,,,,47.1630349,,,,,,
,,,,,,,,,,,35.5916919,,,,,,
,,,,,,,,,,,38.8795632,,,,,,
,,,,,,,,,,,39.1773613,,,,,,
,,,,,,,,,,,49.4835264,,,,,,
,,,,,,,,,,,53.8895682,,,,,,
,,,,,,,,,,,50.5448662,,,,,,
,,,,,,,,,,,52.6886286,,,,,,
,,,,,,,,,,,51.0043968,,,,,,
,,,,,,,,,,,41.4377199,,,,,,
,,,,,,,,,,,51.6132056,,,,,,
,,,,,,,,,,,49.788192,,,,,,
,,,,,,,,,,,46.6753615,,,,,,
,,,,,,,,,,,42.6463369,,,,,,
,,,,,,,,,,,53.1554455,,,,,,
,,,,,,,,,,,39.9427494,,,,,,
,,,,,,,,,,,39.6870208,,,,,,
,,,,,,,,,,,36.8765246,,,,,,
,,,,,,,,,,,45.2442191,,,,,,
,,,,,,,,,,,52.7495006,,,,,,
,,,,,,,,,,,50.6389542,,,,,,
,,,,,,,,,,,40.774568,,,,,,
,,,,,,,,,,,47.4495513,,,,,,
,,,,,,,,,,,36.1407437,,,,,,
,,,,,,,,,,,41.5620809,,,,,,
,,,,,,,,,,,37.2310981,,,,,,
,,,,,,,,,,,42.6563148,,,,,,
,,,,,,,,,,,43.5318426,,,,,,
,,,,,,,,,,,40.9699146,,,,,,
,,,,,,,,,,,29.6941003,,,,,,
,,,,,,,,,,,50.7802651,,,,,,
,,,,,,,,,,,49.7661425,,,,,,
,,,,,,,,,,,41.0892829,,,,,,
,,,,,,,,,,,44.0544591,,,,,,
,,,,,,,,,,,54.9231507,,,,,,
,,,,,,,,,,,37.3641271,,,,,,
,,,,,,,,,,,36.7550657,,,,,,
,,,,,,,,,,,58.6202755,,,,,,
,,,,,,,,,,,57.1746929,,,,,,
,,,,,,,,,,,52.8589285,,,,,,
,,,,,,,,,,,53.778338,,,,,,
,,,,,,,,,,,59.5813671,,,,,,
,,,,,,,,,,,40.5421113,,,,,,
,,,,,,,,,,,49.6463811,,,,,,
,,,,,,,,,,,44.7336947,,,,,,
,,,,,,,,,,,46.4476934,,,,,,
,,,,,,,,,,,44.5674225,,,,,,
,,,,,,,,,,,47.0115748,,,,,,
,,,,,,,,,,,42.1997752,,,,,,
,,,,,,,,,,,49.2929166,,,,,,
,,,,,,,,,,,44.7024316,,,,,,
,,,,,,,,,,,49.782805,,,,,,
,,,,,,,,,,,49.2877403,,,,,,
,,,,,,,,,,,41.0327672,,,,,,
,,,,,,,,,,,46.2934669,,,,,,
,,,,,,,,,,,40.9583728,,,,,,
,,,,,,,,,,,48.4699761,,,,,,
,,,,,,,,,,,44.1715731,,,,,,
,,,,,,,,,,,52.0724,,,,,,
,,,,,,,,,,,32.170282,,,,,,
,,,,,,,,,,,57.7836008,,,,,,
,,,,,,,,,,,56.2772766,,,,,,
,,,,,,,,,,,34.6750554,,,,,,
,,,,,,,,,,,48.6581819,,,,,,
,,,,,,,,,,,54.8029819,,,,,,
,,,,,,,,,,,62.9765088,,,,,,
,,,,,,,,,,,37.3216892,,,,,,
,,,,,,,,,,,40.5447541,,,,,,
,,,,,,,,,,,51.9620686,,,,,,
,,,,,,,,,,,46.101811,,,,,,
,,,,,,,,,,,35.7409238,,,,,,
,,,,,,,,,,,40.3373873,,,,,,
,,,,,,,,,,,49.1165214,,,,,,
,,,,,,,,,,,46.618851,,,,,,
,,,,,,,,,,,48.0032136,,,,,,
,,,,,,,,,,,49.4857691,,,,,,
,,,,,,,,,,,41.3460867,,,,,,
,,,,,,,,,,,41.2560007,,,,,,
,,,,,,,,,,,42.6115754,,,,,,
,,,,,,,,,,,45.239401,,,,,,
,,,,,,,,,,,51.3531527,,,,,,
,,,,,,,,,,,45.269566,,,,,,
,,,,,,,,,,,63.4330693,,,,,,
,,,,,,,,,,,39.2224414,,,,,,
,,,,,,,,,,,41.969331,,,,,,
,,,,,,,,,,,42.3789933,,,,,,
,,,,,,,,,,,41.753757,,,,,,
,,,,,,,,,,,46.4457679,,,,,,
,,,,,,,,,,,52.3063556,,,,,,
,,,,,,,,,,,44.5945969,,,,,,
,,,,,,,,,,,52.8903307,,,,,,
,,,,,,,,,,,35.8629389,,,,,,
